,DATETIME,INFLOW,TEMPERATURE
124,8/6/2023 4:00,0.29682352941176465,19.199
125,8/6/2023 5:00,0.29682352941176465,18.889
126,8/6/2023 6:00,0.29682352941176465,18.58
127,8/6/2023 7:00,0.29682352941176465,18.366
128,8/6/2023 8:00,0.29682352941176465,18.343
129,8/6/2023 9:00,0.29682352941176465,18.604
130,8/6/2023 10:00,0.29682352941176465,19.199
131,8/6/2023 11:00,0.29682352941176465,19.627
132,8/6/2023 12:00,0.29682352941176465,20.031
133,8/6/2023 13:00,0.29682352941176465,20.412
134,8/6/2023 14:00,0.29682352941176465,20.722
135,8/6/2023 15:00,0.29682352941176465,21.008
136,8/6/2023 16:00,0.29682352941176465,21.103
137,8/6/2023 17:00,0.29682352941176465,21.175
138,8/6/2023 18:00,0.29682352941176465,21.175
139,8/6/2023 19:00,0.29682352941176465,21.008
140,8/6/2023 20:00,0.29682352941176465,20.746
141,8/6/2023 21:00,0.29682352941176465,20.436
142,8/6/2023 22:00,0.29682352941176465,20.103
143,8/6/2023 23:00,0.29682352941176465,19.841
144,8/7/2023 0:00,0.29682352941176465,19.579
145,8/7/2023 1:00,0.29682352941176465,19.318
146,8/7/2023 2:00,0.29682352941176465,19.056
147,8/7/2023 3:00,0.29682352941176465,18.866
148,8/7/2023 4:00,0.29682352941176465,18.675
149,8/7/2023 5:00,0.29682352941176465,18.485
150,8/7/2023 6:00,0.29682352941176465,18.247
151,8/7/2023 7:00,0.29682352941176465,18.01
152,8/7/2023 8:00,0.29682352941176465,17.867
153,8/7/2023 9:00,0.29682352941176465,18.057
154,8/7/2023 10:00,0.29682352941176465,18.675
155,8/7/2023 11:00,0.29682352941176465,19.627
156,8/7/2023 12:00,0.29682352941176465,20.746
157,8/7/2023 13:00,0.29682352941176465,21.533
158,8/7/2023 14:00,0.29682352941176465,22.321
159,8/7/2023 15:00,0.29682352941176465,22.896
160,8/7/2023 16:00,0.29682352941176465,23.328
161,8/7/2023 17:00,0.29682352941176465,23.376
162,8/7/2023 18:00,0.29682352941176465,23.184
163,8/7/2023 19:00,0.29682352941176465,22.753
164,8/7/2023 20:00,0.29682352941176465,22.202
165,8/7/2023 21:00,0.29682352941176465,21.509
166,8/7/2023 22:00,0.29682352941176465,20.841
167,8/7/2023 23:00,0.29682352941176465,20.222
168,8/8/2023 0:00,0.29682352941176465,19.746
169,8/8/2023 1:00,0.29682352941176465,19.318
170,8/8/2023 2:00,0.29682352941176465,18.961
171,8/8/2023 3:00,0.29682352941176465,18.652
172,8/8/2023 4:00,0.29682352941176465,18.319
173,8/8/2023 5:00,0.29682352941176465,17.962
174,8/8/2023 6:00,0.29682352941176465,17.653
175,8/8/2023 7:00,0.29682352941176465,17.391
176,8/8/2023 8:00,0.29682352941176465,17.272
177,8/8/2023 9:00,0.29682352941176465,17.486
178,8/8/2023 10:00,0.29682352941176465,18.224
179,8/8/2023 11:00,0.29682352941176465,19.032
180,8/8/2023 12:00,0.29682352941176465,20.436
181,8/8/2023 13:00,0.29682352941176465,21.795
182,8/8/2023 14:00,0.29682352941176465,22.968
183,8/8/2023 15:00,0.29682352941176465,23.833
184,8/8/2023 16:00,0.29682352941176465,24.388
185,8/8/2023 17:00,0.29682352941176465,24.557
186,8/8/2023 18:00,0.29682352941176465,24.315
187,8/8/2023 19:00,0.29682352941176465,23.761
188,8/8/2023 20:00,0.29682352941176465,22.92
189,8/8/2023 21:00,0.29682352941176465,22.011
190,8/8/2023 22:00,0.29682352941176465,21.127
191,8/8/2023 23:00,0.29682352941176465,20.365
192,8/9/2023 0:00,0.29682352941176465,19.698
