thermal conductivity,thermal diffusivity,hypo thickness,hypo %,sediment porosity,wind function a,wind function b,accretion temp,tree canopy,grass canopy,tree overhang,grass overhang,1.2,0.0,18.5,17.6,7.2,2.3,12.3,2.7,8.6,15.0,8.0,13.9,5.7,overall rmse,nse
1.5531893015369065,0.0064473938687137,0.3741004554473404,0.012180655094308,0.8281620937750117,2.7424398938597757e-09,1.3610322985330751e-09,12.58279869764022,0.6873053298171476,0.1282494612206007,1.5142009604232316,0.5825750698903843,0.553196252623485,0.6502508918358616,0.0,0.4757768473770031,0.6652353251544397,0.5948519635870201,0.9767857367833201,0.5037562168350881,0.9764904490913706,0.32253154626072367,0.7838962749730775,0.9219337244798747,0.9215146359391153,0.6955183220783648,0.8907988272429114
1.5587131385463973,0.0065139125728719,0.3776133296259072,0.0388734799450667,0.9336465413701788,2.681514398441704e-09,2.9486258037758502e-09,11.811085517011916,0.5650482741066931,0.1698473915076701,1.9732240964985512,0.0834701876818743,0.5702257919748398,0.6061868176010867,0.0,0.4018339851024718,0.4502630653295914,0.6808903306823108,0.910863303868003,0.5893901019981022,0.836455630124316,0.7569973529235972,0.5997010476757009,0.930623129503381,0.6785746984795901,0.6676671046052493,0.9024306641893115
1.419982711712545,0.0066995481192091,0.3681427396471072,0.0161952691954401,0.8321417683372158,1.2647780425415914e-09,1.0315370107613156e-09,10.23059057445827,0.5674094999804249,0.1474036560889758,1.070585716775321,0.856740588425089,1.0751000005038291,1.1770931904484028,0.0,0.5589368298385785,1.1391233147322843,1.059478762843629,1.5898963920645903,1.0602494575963402,1.556239385131135,0.5854152740434205,1.240390145847937,1.4107772089643826,1.3823093307638006,1.1529174410648608,0.704515692044224
1.4445168309907352,0.0066399824182413,0.3008242061870088,0.0194671474772344,0.6744215594368946,2.6235167911493956e-09,3.109333890842245e-09,10.494379063480572,0.5017464942970821,0.1521638982767263,0.5904789362727247,0.5022384175958449,0.5791160722025708,0.6538378292181222,0.0,0.43901603178775467,0.541763442380528,0.643699061156169,0.9057129548501188,0.5593585057158483,0.9054031740519431,0.45039453445470096,0.6789872028126399,0.8566709766104293,0.7709120186506371,0.6654059836576218,0.9032563336051868
1.567737325233443,0.0065541513865374,0.2622324050080388,0.0333617540903593,0.9528176330177088,3.958676974572478e-09,1.5608608562486944e-09,11.665129861412868,0.5488175329203265,0.1217178561214939,1.2785808704380488,0.8055729217032125,0.5734891026282307,0.6500438953768172,0.0,0.39615108965309365,0.5333578115736816,0.6210292129468092,0.8504111511008466,0.5850030146645971,0.8622108279978086,0.5059237808207872,0.6487149466445182,0.7971544250750081,0.6951118218795209,0.6432167566968099,0.9105994711806717
1.4226127289086543,0.0066237923197132,0.338616961368121,0.0171051800517197,0.6233353868156329,3.161300639916869e-09,1.444264154878756e-09,11.49350453892275,0.7882952463906014,0.1612958435562831,0.3690833549057285,0.2323080247850793,0.538710808473959,0.6251261218079649,0.0,0.43684970689776903,0.5413950305306959,0.5937724606979793,0.7527349791482614,0.5278531955004157,0.8864691871407602,0.4735226132403814,0.6789125754960402,0.7653397440026226,0.7554287581676161,0.6313429317587055,0.9139227080184552
1.5850052741145928,0.0064949427695117,0.3307411549429283,0.017210519896357,0.8807010606052907,1.0584332871743827e-09,2.698939613320516e-09,11.118157577937575,0.7685017048656793,0.1047185622215451,0.1128634003979188,0.6204779235720123,0.566535586040277,0.6638534637503468,0.0,0.45005780860166555,0.6694810280483433,0.595098816374222,1.016253820534024,0.5164930673945847,1.009141523936724,0.5021840725769785,0.8072978861093757,0.9626855813729286,0.8992655097819183,0.7215290137101157,0.8840173676270373
1.490063738965704,0.0066396466007489,0.3340295110505564,0.0387041517748913,0.8712001261532949,3.731366416288199e-09,1.4579461866354312e-09,12.09463175706553,0.5799157287506825,0.1841023436762275,1.508427279720134,0.3714778286317107,0.5570633773787921,0.6271511897727162,0.0,0.39235036585089783,0.5213011483298304,0.6210966734333715,0.9022288362254152,0.55926167779493,0.8701342686620267,0.5939274037428032,0.6519147753605017,0.8716274315420933,0.6870044904632477,0.6545884698797189,0.9067066354985497
1.5384511743158873,0.0065410324864093,0.3702201345701407,0.0201419924782529,0.9321001003355958,2.881845081342892e-09,2.847451211067306e-09,10.9452425542277,0.768910538344673,0.1369075697529799,1.073063535786547,0.2658848139401114,0.7085799667292322,0.7478099392002399,0.0,0.39904499882009986,0.4699907710973342,0.8079528660963666,0.6837204925381912,0.7377527634083567,0.8848674943647399,0.749923372307687,0.6067383211346825,0.7544426300256369,0.712595526344831,0.6886182618389499,0.8982890910682756
1.5842221212518497,0.006512369148545,0.381175573029366,0.0127337011910666,0.9775139940261748,3.3757005944005717e-09,3.942385322129131e-09,12.05402161715241,0.626777434506733,0.1286384879453448,1.30222883599272,0.1806175687080612,0.8784503030431866,0.9358957950363205,0.0,0.4212061437111287,0.6300508640181363,0.9747714973691699,0.7205918086892191,0.9184856254092022,1.0388361559938124,0.7573949775381402,0.7125575584938149,0.7627932369478202,0.8945689622661857,0.8038002440430114,0.8606641754086006
1.526890810065917,0.0064106940606206,0.3371281184026508,0.0224307348272472,0.9472750185339462,2.2908395306479596e-09,2.573321758083886e-09,11.704717479781008,0.708278789970526,0.1433589211027715,0.4976247365386679,0.1088193788919261,0.5263570045605928,0.596206099781499,0.0,0.4140454047162783,0.51240988654917,0.5972772438323766,0.8688033821488803,0.5069491810494094,0.8740850215606412,0.5864467231414403,0.6625521595819204,0.8614111973964582,0.7401492209345356,0.6455577104377669,0.9090634626506809
1.5231100331388734,0.0063983733359129,0.2991103830187807,0.0229630168150464,0.876113967557326,2.8764871552623396e-09,2.1469870549638262e-09,9.449554312670028,0.7870077655699697,0.1277287131086189,0.8779486098657397,0.1162525804916765,0.6426424509398675,0.6862363375689163,0.0,0.38942164552063646,0.45138114843961596,0.7282757189073381,0.6539778762185564,0.667181882248012,0.8336564240840868,0.6864433800394613,0.5885093809079569,0.7136723658304278,0.6360533827177296,0.6397876661185504,0.9125634995932159
1.5813642993730457,0.0065225767496698,0.3558295385633383,0.0238145068345218,0.8194490925078662,2.5164554064444463e-09,1.688144496484687e-09,11.065237394810536,0.7601024344261736,0.1059113893766109,1.9209256034317168,0.3823168526738898,0.5076254368790699,0.5738676668739346,0.0,0.41503899796685784,0.5017275605345992,0.5794543700758499,0.8428016549481461,0.4973160548551261,0.8601748893878114,0.5899230730216722,0.658931132150141,0.8566364698147441,0.7056612727907537,0.6324298816082256,0.9127471376090885
1.5606466472498823,0.0065320844896199,0.3236865081269158,0.0189532826321592,0.8845496684771335,2.603092875559185e-09,1.512056400088727e-09,9.768778042758614,0.5761006152721315,0.132465549171421,0.1118321811912248,0.1115621574185956,0.5830372713929473,0.6756231402687942,0.0,0.4702466884519233,0.6511009818632847,0.6157672985795852,1.05019655124648,0.5428385961775379,1.0022478639288788,0.37639729741325184,0.7920678845591455,0.9870452825647532,0.8671232765587602,0.7178076777504452,0.8841191374654274
1.48564568363108,0.0062510356321843,0.3258414446963165,0.0272873454115308,0.7950182552959681,1.761184419893846e-09,3.670168444358948e-09,12.672680734172594,0.7055686626577341,0.1061095290526185,0.7810162277892867,0.6337446840510732,0.5605934075453737,0.6108345015223025,0.0,0.40281417345139864,0.500769419244027,0.6461840963172442,0.9027702796577509,0.5669141950066167,0.8823605689663759,0.7384965709692451,0.6511662021583531,0.9045129298412489,0.7313145533899899,0.6748942415058271,0.9007244611279297
1.4585619414475453,0.0062773187144203,0.3985625136680001,0.0294611584056436,0.9033435037310678,2.284930590424191e-09,2.052519104618788e-09,10.227534458360887,0.6441833858292108,0.1331221846329235,1.8047608212090531,0.4759763185160995,0.5220485845046736,0.5796765314955113,0.0,0.42105366967881924,0.5051512511944649,0.6042014689516515,0.9370858138843708,0.5019571648391259,0.873184828324832,0.6008318983570473,0.6665053739468271,0.9365112478413343,0.7208912338210252,0.6557582555699737,0.9051175756004778
1.4307281652598725,0.006295838262777,0.312686775404376,0.0178918395971796,0.8954310888878775,1.3973025561371782e-09,3.789426986606172e-09,9.272711337136228,0.6902117998500396,0.1525389261142518,0.9852474826931512,0.2257577643199778,0.5587159161118168,0.6132125714899632,0.0,0.41242049405511716,0.47777244601030167,0.6405386316738959,0.7800870818376626,0.558466781763547,0.8445573689809356,0.5974452606724736,0.6254104695451352,0.7914235190465343,0.708376171136024,0.634035559360284,0.9136358274152472
1.5746792444250697,0.0063277545676577,0.281895812228534,0.0314784668242198,0.6617718825313946,2.152322188643312e-09,1.113311678850983e-09,9.06981309081981,0.6594629562802119,0.1509787890267361,1.5282487645230856,0.9853279643849536,0.5926770395136516,0.687190026060235,0.0,0.4471604331780709,0.7191423647883174,0.5984791116516375,1.093425728806793,0.5936784384945557,1.0373833670988433,0.5089956793366062,0.8409852159322818,1.0173658038041185,0.866471269719891,0.7502462065320836,0.8745077128244622
1.5545447588793078,0.006661756336088,0.2611434056553216,0.011758726248449,0.9271345404976852,1.969386189612085e-09,2.2020423060586107e-09,9.814480283446722,0.7256376471875954,0.1454203372727571,1.0299267497589577,0.6571889492917792,0.5111787746636851,0.6008176521763211,0.0,0.4469250362197223,0.5900839900669507,0.5431739778836983,0.8445803123938738,0.5096410948729837,0.8820979040522278,0.3855674517296983,0.7098294531082799,0.8068593947109579,0.8105715481991703,0.6367772158397973,0.9106997136208416
1.5089815925965222,0.006525918255095,0.3169585240747657,0.010605964592493,0.9652277927756988,3.437449840755989e-09,1.023630522402375e-09,9.500503784487146,0.6617772583189871,0.1767903673433272,0.8603543069926319,0.7648532623585028,0.5920960151585776,0.6770790295452962,0.0,0.46977803615111685,0.5785651440561095,0.6467368764935757,0.8028743460218418,0.5806254181196918,0.873601544183617,0.32146406512496345,0.6857621273687643,0.7939684504122315,0.8245232179872195,0.6539228558852505,0.9066550935877767
1.5538262381392425,0.0064132544913473,0.3064819375931025,0.0194924357585277,0.6829148999649816,2.83489347915626e-09,3.6404185602002206e-09,10.094319116787876,0.6858724160156194,0.1082396136363745,1.1356490701904185,0.4613184308463069,0.8048976681852172,0.8477807429793782,0.0,0.3999376009662842,0.5354113651358801,0.9020275007356116,0.6849606795283947,0.8333431927083426,0.9537130530196178,0.7707210568141155,0.6423252378403533,0.7485063797323307,0.7563195042440726,0.7399953318241331,0.8820318125577227
1.5083856507932607,0.0066576903604269,0.2678403434054727,0.0214418861332609,0.6492375370424092,2.447505862319888e-09,2.133509431501194e-09,11.39455652920245,0.7794168561266752,0.1340663856918353,1.6665402479310585,0.3460606327098666,0.5196204788112184,0.59080560952821,0.0,0.40566136092805305,0.5428693841523945,0.566478040174551,0.7880488868612997,0.5473917046625144,0.872641262537667,0.5823726876608596,0.6745433533139289,0.7774941035682095,0.7054934180533979,0.6311183575210253,0.914136005212755
1.580483584500599,0.0066161951584733,0.3981974155787158,0.0335086849123527,0.8879114408734755,3.953223935852115e-09,3.858142437921776e-09,9.654983108883014,0.6761787572345528,0.1811491758511506,1.2090458169110532,0.6045314572297468,1.1230380548613064,1.144366855878539,0.0,0.41648883428410605,0.6870992757600608,1.2553744249890815,0.7782072275428955,1.1899560865146805,1.1565848814145319,1.1252351149500563,0.7292200359516552,0.8972827681394534,0.905718052109301,0.9507143010329723,0.8003375900194987
1.43041667681264,0.0067106358731345,0.3285052306232148,0.0222208209996231,0.6917816640350828,3.3092977373970446e-09,3.772736833108411e-09,9.938402982037331,0.6508694009157554,0.1179996525761941,1.11749156783189,0.0642420941379146,0.9069680129879626,0.9508471182757685,0.0,0.39427095325845823,0.5918258614237806,1.003931494757818,0.6844414949431398,0.9424144130459098,1.0197616879284428,0.8274732994181747,0.6741690029831786,0.7504936307191419,0.7955552698168328,0.7951793532965507,0.8624840785234077
1.509480396057964,0.0067195120875019,0.357806317623583,0.0108145302799535,0.8656278980933838,2.397200488120803e-09,3.738080310583769e-09,12.97367847973637,0.5023354480645307,0.198020259032799,0.7315582703518135,0.886047996383485,0.5992799813804339,0.6738231840277783,0.0,0.45687821508216697,0.5849939317349085,0.6806870547468933,0.9314938669059145,0.5786039999429664,0.9315788184134858,0.4493631897845365,0.706125817990911,0.8673173848136564,0.8767652089736836,0.6947425544831113,0.8944457727883849
1.5222024892381067,0.0067421412156132,0.3803519574067583,0.0297245922666711,0.8121051562067585,2.754613070400016e-09,2.237806706405318e-09,12.692938581129532,0.5067550843374709,0.1675306263129509,0.5678171953282877,0.935112131145708,0.6330044098055979,0.6973887724337599,0.0,0.43870757344727934,0.6361442364616166,0.6954059660251224,1.1187618705515485,0.5858572131216505,1.0123622970145947,0.5560498825045583,0.7715201178517639,1.0325640311460917,0.8646159334255491,0.7535318586490943,0.8739804138184739
1.5197130790075082,0.0063631526552339,0.3466918126207304,0.0221974774428231,0.6702797911994713,1.7578696682325887e-09,1.4890896764887323e-09,12.083745836500936,0.6080719029649777,0.1132673863730481,0.6351847429466803,0.7877704160836864,0.8637284048916457,0.9537466001250017,0.0,0.49583612481006956,0.9333287379946397,0.8701884746517082,1.359780917893271,0.8082566151909926,1.3247577280079053,0.5117817646875148,1.0454526683850076,1.218360828770908,1.1574759709888869,0.9618912363664626,0.7935898720257814
1.49298368176997,0.0065848204313907,0.3545180249461491,0.0279572827793307,0.7172017319056675,1.5981303143534982e-09,1.271913826630869e-09,12.947298334436272,0.7985723429258176,0.1572836825097993,1.631944797522931,0.2076946669246307,0.7774179804541013,0.8715013382567655,0.0,0.44889241194299556,0.8948556622904799,0.7835614705199161,1.2333936287738803,0.728932800857985,1.2457272007078166,0.6128713327444839,0.9938726863889558,1.1267886166372703,1.0725084704016716,0.8991936333313602,0.8211590772403378
1.5933860224265528,0.0064439672817452,0.3963558871838829,0.0158468851750181,0.8319276219241177,1.557744711335692e-09,1.903841983767129e-09,10.971783011880207,0.5903875249798874,0.1412347202143682,0.4891500543162329,0.9883046683939468,0.7239856468996237,0.8116269126472664,0.0,0.5074665523460635,0.805075298652244,0.7491651058011177,1.248914837402188,0.66801822093413,1.1721723064820004,0.43215550808322073,0.9356044580911316,1.1456620652123675,1.067007753173956,0.8555712221437757,0.8353881368242579
1.562598790913427,0.0064717182359088,0.2811682457942101,0.0307529249336223,0.8630457728487888,1.4269135333486664e-09,3.327846696462809e-09,12.290735025512172,0.5463401019503744,0.1371638227194745,1.981673730006137,0.4488621035120296,0.6847496266276214,0.7462188930423386,0.0,0.42219626439212704,0.720733826792758,0.7140039601314081,1.165500341841792,0.6584456162685979,1.0857681160895574,0.6163561226406911,0.8409574933272985,1.0539671306149292,0.9099307084424982,0.8015690083509681,0.8580367883880067
1.5362578023914428,0.0062148999090492,0.2850828711599815,0.0245197460686668,0.6107019312958142,3.9175425946661505e-09,1.6560959669612556e-09,11.513411646035337,0.6310280832593538,0.1460278600395562,1.88316730404841,0.5877289849501509,0.6144196177423589,0.6837053307163837,0.0,0.4036621585558897,0.49142611728519275,0.6838876143660838,0.7458321836490209,0.6301095508586849,0.8681574068105391,0.5706553433699422,0.6259027233391251,0.7632901334027579,0.6785425025376083,0.6466325568861323,0.9105692350526358
1.5248552578001229,0.0065014654019006,0.363795868811923,0.0167045322458087,0.6562009974782773,3.4234466334223273e-09,3.792494366099274e-09,10.279253267284638,0.7776449374884626,0.1319044888609355,1.5801268850328496,0.8610155959951421,1.0981299245763225,1.1345773816345304,0.0,0.41112042092311607,0.718802644680722,1.204115543666803,0.731846423210954,1.1524543196659323,1.1898980048726866,0.9796732878873448,0.7852377195792366,0.8027308480534846,0.9402345267272416,0.929068420456531,0.8100290715302881
1.461802558155178,0.006352254761082,0.2545683377146028,0.028661427855841,0.6344297056865815,3.317695896537056e-09,1.6132831541391483e-09,11.966567320159069,0.6256505191913557,0.1527083034695488,1.9527517344067975,0.2460910613619073,0.5498017481329064,0.628946741783436,0.0,0.41090717727162357,0.5957282728588037,0.5810938503517884,0.8836056677047744,0.5659045047532315,0.9181050084730686,0.48876259881459827,0.7118694040459013,0.8261425398097676,0.7472121868987418,0.6590066417415535,0.9053059462266078
1.567242342005573,0.0062022829967212,0.3361121393236799,0.0179266722860804,0.7855742658213095,1.276134266153964e-09,3.116351471304272e-09,11.441802184768434,0.7032882820012665,0.1407214694933328,0.302787518693867,0.6845996545208236,0.5427470379160687,0.6256410093522747,0.0,0.4444795801458901,0.605023217391972,0.5977430137609306,0.983087018528879,0.49204167226973783,0.961129373922505,0.5191002316508826,0.7528567018917566,0.9421090594158053,0.8531768930981822,0.6932612341120737,0.8932086138161281
1.5220294490813977,0.006267754360219,0.2979613435294821,0.0241904572843102,0.8959187494510248,3.085069665865614e-09,1.7204546581596924e-09,12.762422097502252,0.5158461196063382,0.1442611118602071,1.5923868982051492,0.4291749823065096,0.6274357190846989,0.7047168782567932,0.0,0.4382265079271222,0.6758621234517191,0.6624469682548181,1.0990142452064335,0.5840057307081841,1.0302809367675723,0.4518232978720774,0.7980872186045832,0.9911220912010117,0.875713397560336,0.7448945929079458,0.876172295773906
1.564579782896871,0.0067919295309104,0.2967131709732519,0.0335893139323441,0.9437620067724508,3.3143986189739727e-09,2.895082169055413e-09,11.750269600653578,0.6906191368261393,0.1774082665952435,1.1588634435655272,0.1975061507265035,0.6799850005085897,0.7236563063706416,0.0,0.36690775225752165,0.45170420354475344,0.7684470590092723,0.7130452607770891,0.7353142738539308,0.8467344330819827,0.8032116598900525,0.5778790017526735,0.7667977877185093,0.6316890131491392,0.6721143126595129,0.9025850344465475
1.5055115369462442,0.0062425923437513,0.340305875489524,0.0145954205645271,0.8504376094366821,2.969369981105974e-09,3.996894194780792e-09,9.663907416844935,0.5555993067553033,0.1520335729577226,1.4792099451406282,0.5554822538790594,0.8450643188538964,0.898435116883796,0.0,0.42192408845272966,0.5935774600533053,0.9470395494645406,0.7130278586773452,0.8583836190771585,0.9900941290267977,0.6854205004958634,0.6746418305911169,0.7489050243522205,0.8433297946236692,0.7683202742127033,0.8728525631810923
1.401568979952866,0.0062373492374419,0.3493920942879516,0.0177359990115894,0.7581657913071082,1.383057455608272e-09,1.233931676782955e-09,9.189058235313162,0.7343725139181358,0.1810859718476918,1.0044568808683365,0.9443371956464736,0.6532273101047342,0.7665207304763518,0.0,0.49873435831779916,0.8131857752076089,0.6418328796631307,1.1670107861897994,0.6271253712376819,1.138079789894657,0.3911360744676971,0.9347542126587787,1.0844620181607711,1.0269299240535679,0.8119166025360481,0.850894705005256
1.434800473077119,0.0066608636221877,0.2673694896488049,0.0186794043299999,0.8618031637210086,2.311679773164819e-09,1.089531244624862e-09,10.162183733867463,0.6084313925532482,0.1594323640709254,0.1289104217148909,0.5956257848749036,0.7408810378529065,0.8405159822989686,0.0,0.5039904181463507,0.8626436733476152,0.7276686313723666,1.218110935595222,0.7357072276614752,1.192209721902988,0.407711475801209,0.9646624956429062,1.0961415490254898,1.0567105400329204,0.8622461407233682,0.8336385711630149
1.4378569511272072,0.0065722230047967,0.343474835204182,0.0244655562756803,0.7839109061153742,1.4660397345784479e-09,1.2441141945229144e-09,12.74183952025113,0.7862662616709292,0.1528855531427845,0.3405352751121254,0.838694420971559,0.8801935246486046,0.9880518711501605,0.0,0.4779254258424286,0.9788584426940053,0.8713274081346615,1.3043333347921462,0.8276943395159027,1.3379568530661468,0.5674840742258763,1.0696615603778608,1.171377264732987,1.1811700702410868,0.9713361807851557,0.7911643569691676
1.4712900448058053,0.0063206904928984,0.3091833173298959,0.0260820934821198,0.737595821254742,2.4706964260790673e-09,1.287690863652272e-09,9.090027952040414,0.5561432538529808,0.1973598753291442,0.8092971225723097,0.1231534199237944,0.6171814758102623,0.7090036441490739,0.0,0.46856039445305253,0.7123645758434839,0.6284629043680038,1.1324334065041826,0.5962384260232368,1.0653334571860589,0.4162935272537073,0.8473644723985856,1.044748342544749,0.8934891928091054,0.7609561516119584,0.8696012896796474
1.4480530943486831,0.0062497594628151,0.3351359566324373,0.0223384030690976,0.7685128127931223,3.688520911413909e-09,3.0298645911422633e-09,9.714166336399291,0.5685245645705804,0.1057432846562134,1.3567537087209467,0.2163210969589196,0.8113331934743784,0.862775447707378,0.0,0.4059085464526873,0.5360952441808576,0.9092575792920289,0.6945221986493066,0.8263497336680962,0.9467703019564284,0.7017357879453874,0.6334118362092708,0.7500717978411579,0.7577112057043897,0.7363285727567805,0.8831602206355341
